event_id,user_id,event_timestamp,event_type,page_url,session_id,region
evt010608,972,2024-12-16 00:00:00,add_to_cart,/cart,session_3790,south
evt010609,720,2023-06-29 00:00:00,add_to_cart,/home,session_2879,east
evt010610,757,2023-10-11 00:00:00,search,/home,session_4310,east
evt010611,440,2023-12-30 00:00:00,login,/home,session_2776,north
evt010612,350,2024-12-17 00:00:00,pageview,/checkout,session_1301,south
evt010613,155,2023-07-24 00:00:00,purchase,/checkout,session_4470,east
evt010614,322,2023-05-25 00:00:00,login,/checkout,session_4044,south
evt010615,524,2023-04-30 00:00:00,login,/profile,session_876,west
evt010616,621,2024-01-18 00:00:00,add_to_cart,/products,session_4721,south
evt010617,740,2024-11-29 00:00:00,purchase,/profile,session_2245,north
evt010618,458,2023-07-09 00:00:00,pageview,/products,session_584,north
evt010619,660,2023-07-14 00:00:00,click,/cart,session_1460,east
evt010620,463,2024-09-15 00:00:00,pageview,/home,session_1054,west
evt010621,284,2023-04-16 00:00:00,pageview,/home,session_3014,west
evt010622,130,2023-12-25 00:00:00,login,/checkout,session_2646,west
evt010623,920,2023-01-12 00:00:00,add_to_cart,/cart,session_2529,east
evt010624,891,2024-12-29 00:00:00,search,/profile,session_188,north
evt010625,348,2024-04-03 00:00:00,pageview,/checkout,session_2384,east
evt010626,341,2024-10-31 00:00:00,purchase,/profile,session_4016,east
evt010627,574,2023-01-11 00:00:00,pageview,/checkout,session_1163,east
evt010628,585,2024-02-12 00:00:00,purchase,/checkout,session_1033,south
evt010629,206,2023-12-14 00:00:00,search,/checkout,session_2239,west
evt010630,422,2023-03-05 00:00:00,search,/checkout,session_1922,east
evt010631,349,2024-07-25 00:00:00,add_to_cart,/products,session_2232,north
evt010632,310,2023-05-26 00:00:00,add_to_cart,/cart,session_705,east
evt010633,442,2023-10-04 00:00:00,login,/cart,session_2872,west
evt010634,680,2023-05-19 00:00:00,login,/checkout,session_1974,north
evt010635,43,2024-12-05 00:00:00,pageview,/cart,session_3745,north
evt010636,147,2024-05-07 00:00:00,login,/products,session_4553,north
evt010637,784,2023-06-18 00:00:00,pageview,/checkout,session_2556,south
evt010638,365,2023-09-18 00:00:00,add_to_cart,/products,session_4882,north
evt010639,561,2023-10-29 00:00:00,purchase,/home,session_4686,south
evt010640,4,2023-09-12 00:00:00,click,/cart,session_2121,east
evt010641,842,2023-04-17 00:00:00,purchase,/checkout,session_2422,east
evt010642,192,2024-09-09 00:00:00,pageview,/home,session_1522,south
evt010643,202,2024-08-14 00:00:00,pageview,/profile,session_1515,east
evt010644,129,2024-10-16 00:00:00,purchase,/profile,session_834,west
evt010645,377,2023-11-07 00:00:00,pageview,/profile,session_2386,east
evt010646,245,2024-06-30 00:00:00,purchase,/profile,session_1492,east
evt010647,677,2023-04-15 00:00:00,pageview,/profile,session_107,west
evt010648,549,2024-08-06 00:00:00,login,/cart,session_902,east
evt010649,4,2024-04-06 00:00:00,search,/home,session_2116,east
evt010650,993,2024-08-14 00:00:00,click,/checkout,session_1850,north
evt010651,568,2024-05-12 00:00:00,purchase,/checkout,session_1340,south
evt010652,610,2024-04-14 00:00:00,search,/products,session_2232,west
evt010653,601,2024-05-12 00:00:00,add_to_cart,/home,session_2257,west
evt010654,483,2023-06-11 00:00:00,click,/profile,session_2714,east
evt010655,483,2024-10-01 00:00:00,add_to_cart,/profile,session_715,east
evt010656,883,2023-10-14 00:00:00,click,/checkout,session_1266,south
evt010657,714,2023-05-27 00:00:00,add_to_cart,/cart,session_2670,south
evt010658,124,2023-04-14 00:00:00,add_to_cart,/home,session_787,west
evt010659,901,2023-06-14 00:00:00,add_to_cart,/checkout,session_2524,south
evt010660,833,2024-04-02 00:00:00,click,/products,session_1590,west
evt010661,653,2023-07-22 00:00:00,search,/cart,session_2528,south
evt010662,554,2023-04-26 00:00:00,login,/checkout,session_737,south
evt010663,816,2023-12-05 00:00:00,add_to_cart,/home,session_1578,east
evt010664,349,2024-01-25 00:00:00,search,/cart,session_357,north
evt010665,512,2024-09-28 00:00:00,add_to_cart,/checkout,session_3572,east
evt010666,385,2023-09-16 00:00:00,purchase,/products,session_1508,south
evt010667,532,2023-09-18 00:00:00,pageview,/profile,session_1996,west
evt010668,481,2023-12-27 00:00:00,search,/products,session_1794,west
evt010669,984,2023-03-26 00:00:00,login,/checkout,session_4102,south
evt010670,445,2024-02-19 00:00:00,pageview,/products,session_2783,west
evt010671,710,2023-04-06 00:00:00,click,/home,session_4868,east
evt010672,592,2024-01-28 00:00:00,add_to_cart,/cart,session_609,south
evt010673,934,2024-09-27 00:00:00,click,/home,session_3276,north
evt010674,659,2024-10-20 00:00:00,search,/products,session_3810,west
evt010675,322,2024-11-02 00:00:00,search,/products,session_2361,south
evt010676,48,2023-07-16 00:00:00,purchase,/checkout,session_1867,north
evt010677,984,2023-04-03 00:00:00,login,/profile,session_3924,south
evt010678,495,2023-08-17 00:00:00,search,/profile,session_919,west
evt010679,688,2024-01-15 00:00:00,search,/home,session_1923,south
evt010680,227,2023-08-19 00:00:00,add_to_cart,/profile,session_3000,west
evt010681,261,2023-04-19 00:00:00,purchase,/cart,session_1832,west
evt010682,487,2024-03-13 00:00:00,pageview,/profile,session_4197,south
evt010683,781,2024-10-14 00:00:00,purchase,/home,session_4209,south
evt010684,821,2023-06-09 00:00:00,add_to_cart,/profile,session_2158,south
evt010685,268,2024-03-10 00:00:00,add_to_cart,/cart,session_3333,south
evt010686,715,2023-04-06 00:00:00,pageview,/cart,session_3296,south
evt010687,813,2023-08-02 00:00:00,search,/products,session_4312,north
evt010688,721,2023-02-09 00:00:00,click,/products,session_1845,east
evt010689,326,2024-12-25 00:00:00,login,/products,session_913,west
evt010690,248,2024-07-28 00:00:00,search,/home,session_651,west
evt010691,801,2023-03-12 00:00:00,pageview,/products,session_4034,east
evt010692,680,2024-10-10 00:00:00,pageview,/products,session_2914,north
evt010693,20,2024-01-19 00:00:00,click,/home,session_1138,east
evt010694,153,2024-07-24 00:00:00,add_to_cart,/cart,session_3324,east
evt010695,548,2023-06-14 00:00:00,add_to_cart,/products,session_1512,east
evt010696,763,2024-07-02 00:00:00,purchase,/profile,session_3116,north
evt010697,273,2023-12-04 00:00:00,pageview,/home,session_1154,east
evt010698,229,2023-06-21 00:00:00,purchase,/home,session_1915,west
evt010699,612,2024-11-13 00:00:00,click,/profile,session_2552,west
evt010700,500,2023-07-21 00:00:00,pageview,/profile,session_500,south
evt010701,96,2023-10-13 00:00:00,search,/products,session_4625,east
evt010702,181,2023-10-07 00:00:00,add_to_cart,/home,session_569,north
evt010703,745,2024-02-03 00:00:00,add_to_cart,/products,session_3698,south
evt010704,16,2023-04-21 00:00:00,click,/products,session_187,north
evt010705,254,2023-01-18 00:00:00,login,/cart,session_3678,north
evt010706,72,2024-10-22 00:00:00,click,/cart,session_4004,south
evt010707,888,2024-06-24 00:00:00,click,/home,session_3793,north
evt010708,401,2024-06-14 00:00:00,pageview,/products,session_66,east
evt010709,593,2023-09-16 00:00:00,login,/checkout,session_4901,west
evt010710,324,2023-02-13 00:00:00,add_to_cart,/checkout,session_4441,south
evt010711,307,2023-01-18 00:00:00,search,/products,session_3130,south
evt010712,205,2024-12-09 00:00:00,add_to_cart,/home,session_2779,west
evt010713,191,2023-10-07 00:00:00,pageview,/products,session_2353,south
evt010714,300,2023-04-12 00:00:00,add_to_cart,/home,session_3389,east
evt010715,394,2023-03-18 00:00:00,login,/cart,session_866,west
evt010716,968,2023-10-12 00:00:00,click,/home,session_187,west
evt010717,197,2024-12-23 00:00:00,pageview,/products,session_4551,north
evt010718,652,2024-08-20 00:00:00,click,/cart,session_4377,north
evt010719,190,2024-08-15 00:00:00,add_to_cart,/cart,session_925,east
evt010720,159,2023-09-07 00:00:00,search,/profile,session_333,south
evt010721,941,2023-08-19 00:00:00,purchase,/products,session_550,west
evt010722,787,2023-09-25 00:00:00,login,/profile,session_1191,north
evt010723,260,2024-09-17 00:00:00,search,/profile,session_561,south
evt010724,81,2023-01-12 00:00:00,search,/profile,session_4956,south
evt010725,182,2024-01-30 00:00:00,pageview,/cart,session_1976,south
evt010726,407,2023-08-02 00:00:00,add_to_cart,/profile,session_3580,south
evt010727,446,2024-03-20 00:00:00,login,/profile,session_4045,west
evt010728,823,2023-12-07 00:00:00,click,/cart,session_2533,north
evt010729,968,2024-03-01 00:00:00,search,/products,session_651,west
evt010730,98,2023-02-04 00:00:00,click,/products,session_617,north
evt010731,949,2024-04-18 00:00:00,purchase,/products,session_2848,south
evt010732,212,2023-02-02 00:00:00,pageview,/cart,session_802,west
evt010733,248,2024-06-29 00:00:00,login,/products,session_2279,west
evt010734,681,2024-10-01 00:00:00,login,/cart,session_3627,north
evt010735,300,2023-08-06 00:00:00,pageview,/products,session_3158,east
evt010736,178,2023-01-22 00:00:00,add_to_cart,/products,session_2036,north
evt010737,796,2024-09-22 00:00:00,search,/cart,session_4439,west
evt010738,499,2023-07-10 00:00:00,add_to_cart,/cart,session_3434,east
evt010739,43,2024-02-25 00:00:00,search,/products,session_2265,north
evt010740,507,2024-12-21 00:00:00,pageview,/cart,session_488,east
evt010741,952,2023-05-02 00:00:00,purchase,/profile,session_1744,south
evt010742,247,2024-11-24 00:00:00,pageview,/cart,session_855,north
evt010743,372,2023-09-14 00:00:00,click,/home,session_149,south
evt010744,246,2023-12-30 00:00:00,click,/products,session_4430,east
evt010745,469,2024-05-28 00:00:00,purchase,/cart,session_3021,north
evt010746,804,2023-06-09 00:00:00,add_to_cart,/checkout,session_1227,east
evt010747,493,2023-09-26 00:00:00,search,/checkout,session_3568,west
evt010748,957,2023-07-27 00:00:00,add_to_cart,/products,session_754,east
evt010749,349,2024-10-03 00:00:00,purchase,/checkout,session_3354,north
evt010750,934,2024-02-20 00:00:00,add_to_cart,/home,session_401,north
evt010751,879,2023-12-07 00:00:00,search,/products,session_1702,east
evt010752,151,2024-11-14 00:00:00,purchase,/profile,session_3823,north
evt010753,342,2023-05-14 00:00:00,login,/cart,session_1524,east
evt010754,138,2023-02-01 00:00:00,search,/cart,session_4760,north
evt010755,895,2023-03-24 00:00:00,pageview,/products,session_1603,east
evt010756,360,2024-09-24 00:00:00,pageview,/products,session_2184,south
evt010757,293,2024-07-13 00:00:00,pageview,/checkout,session_3258,west
evt010758,93,2023-02-04 00:00:00,search,/products,session_2354,east
evt010759,639,2024-04-25 00:00:00,click,/profile,session_547,east
evt010760,329,2024-09-03 00:00:00,add_to_cart,/checkout,session_3916,west
evt010761,164,2024-04-25 00:00:00,search,/cart,session_3407,east
evt010762,784,2023-06-02 00:00:00,click,/checkout,session_2327,south
evt010763,266,2024-06-07 00:00:00,add_to_cart,/home,session_1695,north
evt010764,523,2023-04-14 00:00:00,click,/home,session_2348,west
evt010765,668,2024-05-21 00:00:00,search,/cart,session_4325,south
evt010766,196,2023-10-24 00:00:00,purchase,/checkout,session_2677,south
evt010767,854,2024-10-12 00:00:00,click,/products,session_4039,east
evt010768,78,2024-11-19 00:00:00,purchase,/home,session_2019,south
evt010769,403,2024-02-21 00:00:00,search,/checkout,session_2333,east
evt010770,413,2024-10-01 00:00:00,click,/cart,session_1117,east
evt010771,690,2024-08-27 00:00:00,pageview,/products,session_2669,west
evt010772,545,2023-05-11 00:00:00,search,/cart,session_4720,west
evt010773,5,2024-03-28 00:00:00,pageview,/cart,session_341,north
evt010774,749,2024-10-20 00:00:00,login,/cart,session_1046,north
evt010775,788,2023-09-24 00:00:00,search,/profile,session_4819,north
evt010776,106,2023-07-05 00:00:00,pageview,/cart,session_1649,west
evt010777,869,2023-06-06 00:00:00,search,/checkout,session_3413,north
evt010778,11,2023-01-14 00:00:00,login,/checkout,session_4178,west
evt010779,328,2024-02-24 00:00:00,add_to_cart,/home,session_3965,south
evt010780,653,2024-03-11 00:00:00,login,/products,session_1928,south
evt010781,812,2024-08-20 00:00:00,purchase,/home,session_4673,south
evt010782,495,2023-09-01 00:00:00,click,/home,session_4107,west
evt010783,243,2023-03-05 00:00:00,search,/profile,session_1661,south
evt010784,561,2023-08-23 00:00:00,click,/products,session_1283,south
evt010785,248,2023-10-07 00:00:00,login,/profile,session_4708,west
evt010786,869,2023-12-13 00:00:00,search,/cart,session_2947,north
evt010787,753,2024-03-07 00:00:00,purchase,/products,session_3423,east
evt010788,590,2023-06-17 00:00:00,click,/home,session_3687,west
evt010789,283,2023-02-04 00:00:00,add_to_cart,/checkout,session_3414,south
evt010790,741,2023-11-26 00:00:00,click,/profile,session_2376,west
evt010791,204,2024-07-24 00:00:00,login,/cart,session_2665,west
evt010792,360,2023-07-02 00:00:00,click,/cart,session_4154,south
evt010793,870,2023-10-27 00:00:00,pageview,/home,session_3802,west
evt010794,728,2023-08-16 00:00:00,search,/cart,session_2739,east
evt010795,660,2024-12-14 00:00:00,pageview,/checkout,session_3749,east
evt010796,385,2024-07-21 00:00:00,login,/checkout,session_2526,south
evt010797,538,2024-02-04 00:00:00,search,/cart,session_3146,west
evt010798,599,2024-01-26 00:00:00,login,/cart,session_670,north
evt010799,16,2023-05-19 00:00:00,search,/home,session_1531,north
evt010800,248,2023-05-07 00:00:00,pageview,/cart,session_606,west
evt010801,45,2024-12-23 00:00:00,add_to_cart,/cart,session_820,east
evt010802,761,2023-01-09 00:00:00,pageview,/checkout,session_1706,east
evt010803,648,2023-07-31 00:00:00,purchase,/profile,session_613,west
evt010804,577,2024-06-28 00:00:00,search,/checkout,session_1715,east
evt010805,519,2023-03-03 00:00:00,add_to_cart,/products,session_3364,north
evt010806,460,2024-02-11 00:00:00,add_to_cart,/checkout,session_3440,east
evt010807,830,2023-06-11 00:00:00,search,/profile,session_2354,east
evt010808,817,2023-11-08 00:00:00,search,/profile,session_1240,south
evt010809,89,2024-07-10 00:00:00,purchase,/checkout,session_4301,north
evt010810,356,2024-09-06 00:00:00,pageview,/cart,session_3445,east
evt010811,943,2023-11-09 00:00:00,add_to_cart,/cart,session_4983,north
evt010812,755,2024-03-27 00:00:00,add_to_cart,/home,session_593,west
evt010813,738,2023-03-04 00:00:00,pageview,/home,session_218,west
evt010814,299,2024-02-18 00:00:00,purchase,/profile,session_3726,west
evt010815,461,2023-01-19 00:00:00,add_to_cart,/products,session_4154,south
evt010816,339,2023-03-08 00:00:00,click,/cart,session_2375,east
evt010817,266,2023-11-05 00:00:00,click,/products,session_4911,north
evt010818,24,2023-12-08 00:00:00,click,/checkout,session_3157,south
evt010819,266,2023-11-11 00:00:00,click,/home,session_991,north
evt010820,807,2024-09-11 00:00:00,add_to_cart,/checkout,session_3233,west
evt010821,856,2023-01-06 00:00:00,search,/profile,session_4119,south
evt010822,910,2024-07-15 00:00:00,click,/profile,session_4110,east
evt010823,377,2024-09-14 00:00:00,purchase,/cart,session_1119,east
evt010824,460,2023-06-27 00:00:00,pageview,/profile,session_4696,east
evt010825,380,2024-01-14 00:00:00,purchase,/cart,session_4602,north
evt010826,19,2024-04-05 00:00:00,purchase,/profile,session_1059,south
evt010827,397,2024-01-04 00:00:00,click,/home,session_3578,west
evt010828,920,2023-10-16 00:00:00,purchase,/products,session_2357,east
evt010829,999,2024-12-24 00:00:00,pageview,/home,session_4168,east
evt010830,202,2023-06-10 00:00:00,purchase,/home,session_455,east
evt010831,53,2023-08-25 00:00:00,login,/checkout,session_4491,east
evt010832,964,2023-07-02 00:00:00,login,/home,session_3977,east
evt010833,935,2023-02-03 00:00:00,pageview,/home,session_1297,east
evt010834,274,2023-04-27 00:00:00,login,/checkout,session_1502,north
evt010835,649,2023-05-14 00:00:00,click,/home,session_3175,west
evt010836,612,2023-03-12 00:00:00,add_to_cart,/products,session_2337,west
evt010837,547,2024-05-12 00:00:00,login,/profile,session_2813,south
evt010838,735,2023-04-14 00:00:00,login,/checkout,session_3873,west
evt010839,788,2024-06-17 00:00:00,click,/cart,session_4491,north
evt010840,717,2023-12-29 00:00:00,add_to_cart,/products,session_4547,south
evt010841,330,2023-02-13 00:00:00,pageview,/profile,session_2368,north
evt010842,480,2023-05-19 00:00:00,purchase,/profile,session_3110,east
evt010843,445,2024-04-11 00:00:00,add_to_cart,/profile,session_2770,west
evt010844,821,2023-03-28 00:00:00,purchase,/cart,session_1932,south
