order_id,customer_id,product_id,order_date,quantity,unit_price,total_amount,status,region,salesperson_id
2923,344,105,2024-07-24,2,182.73,365.46,pending,east,20
2924,804,177,2023-10-21,5,397.49,1987.45,returned,east,15
2925,1,66,2023-09-10,5,156.61,783.05,delivered,south,18
2926,811,170,2024-10-21,4,395.06,1580.24,returned,east,2
2927,173,8,2023-01-19,7,51.7,361.9,shipped,west,13
2928,942,90,2023-07-12,8,284.91,2279.28,pending,west,8
2929,112,98,2024-08-26,1,136.37,136.37,shipped,north,16
2930,765,155,2023-04-03,4,485.74,1942.96,shipped,south,11
2931,228,24,2023-01-06,10,106.18,1061.8,pending,south,13
2932,817,69,2024-08-12,10,24.27,242.7,shipped,south,13
2933,219,40,2024-12-26,2,457.15,914.3,shipped,south,18
2934,215,164,2024-11-10,3,187.69,563.07,shipped,west,3
2935,955,66,2024-02-05,10,156.61,1566.1,delivered,west,15
2936,579,158,2024-10-31,5,212.54,1062.7,cancelled,north,11
2937,145,149,2024-04-29,9,435.5,3919.5,shipped,north,17
2938,873,29,2023-06-13,9,108.79,979.11,returned,west,10
2939,971,170,2024-11-05,3,395.06,1185.18,delivered,west,9
2940,218,76,2023-09-13,8,73.83,590.64,pending,east,11
2941,113,121,2024-01-18,4,323.23,1292.92,shipped,north,18
2942,232,46,2023-10-04,3,92.02,276.06,returned,west,7
2943,601,3,2024-02-20,8,399.54,3196.32,pending,west,8
2944,231,92,2024-03-16,2,179.42,358.84,shipped,south,20
2945,954,69,2023-12-18,8,24.27,194.16,delivered,west,18
2946,786,87,2024-05-15,2,170.42,340.84,delivered,south,6
2947,357,195,2024-12-18,8,266.88,2135.04,shipped,south,9
2948,490,193,2023-07-25,6,426.44,2558.64,returned,south,18
2949,64,95,2024-04-09,8,133.76,1070.08,pending,north,16
2950,86,196,2024-08-13,10,83.51,835.1,returned,west,13
2951,865,79,2024-03-27,4,219.9,879.6,pending,south,15
2952,763,48,2023-01-31,7,20.02,140.14,delivered,north,14
2953,245,43,2023-04-08,2,353.53,707.06,returned,east,5
2954,512,36,2024-09-11,7,294.77,2063.39,returned,east,1
2955,110,78,2023-12-20,5,144.29,721.45,cancelled,north,10
2956,150,15,2023-03-05,5,85.78,428.9,returned,south,5
2957,367,117,2024-01-06,8,369.35,2954.8,shipped,east,14
2958,859,122,2024-12-29,10,125.78,1257.8,returned,south,18
2959,728,169,2023-07-05,7,154.45,1081.15,pending,east,15
2960,108,30,2024-08-28,8,49.87,398.96,cancelled,north,16
2961,621,42,2024-11-29,8,342.82,2742.56,shipped,south,19
2962,217,87,2024-07-17,8,170.42,1363.36,pending,north,20
2963,100,43,2023-04-14,3,353.53,1060.59,returned,west,11
2964,960,114,2024-11-06,7,258.42,1808.94,delivered,north,11
2965,165,155,2023-06-22,4,485.74,1942.96,returned,west,6
2966,115,179,2023-06-16,7,302.23,2115.61,shipped,west,19
2967,280,200,2023-12-05,3,495.57,1486.71,shipped,east,3
2968,822,88,2024-07-20,1,369.66,369.66,cancelled,north,12
2969,708,156,2023-07-17,10,289.56,2895.6,shipped,east,19
2970,633,176,2023-06-28,2,212.16,424.32,delivered,east,13
2971,810,78,2023-11-02,2,144.29,288.58,returned,west,8
2972,498,40,2024-10-09,8,457.15,3657.2,cancelled,west,7
2973,284,15,2023-06-28,6,85.78,514.68,shipped,west,5
2974,5,126,2023-05-24,7,365.57,2558.99,shipped,north,10
2975,696,154,2023-01-24,7,370.83,2595.81,cancelled,south,15
2976,136,50,2023-06-08,4,258.01,1032.04,shipped,east,8
2977,154,2,2023-10-01,7,459.72,3218.04,delivered,south,4
2978,524,92,2024-08-21,6,179.42,1076.52,returned,west,4
2979,318,200,2024-11-12,8,495.57,3964.56,shipped,north,10
2980,27,136,2024-10-09,5,302.09,1510.45,delivered,west,11
2981,330,199,2023-03-02,4,456.57,1826.28,pending,north,2
2982,369,104,2023-02-11,10,339.7,3397.0,delivered,east,18
2983,270,34,2024-06-15,6,159.27,955.62,delivered,north,2
2984,58,96,2023-06-22,10,308.02,3080.2,returned,west,5
2985,192,60,2023-10-26,8,353.26,2826.08,cancelled,south,19
2986,547,170,2023-07-23,2,395.06,790.12,returned,south,13
2987,204,159,2023-09-17,6,315.25,1891.5,shipped,west,3
2988,53,124,2024-10-18,5,492.54,2462.7,delivered,east,3
2989,363,68,2023-09-26,9,441.65,3974.85,pending,south,5
2990,305,41,2023-01-27,7,63.85,446.95,shipped,west,14
2991,967,134,2024-06-06,6,134.24,805.44,cancelled,south,20
2992,772,165,2023-04-10,3,454.33,1362.99,shipped,east,20
2993,998,48,2024-08-02,5,20.02,100.1,returned,west,1
2994,88,176,2023-01-24,4,212.16,848.64,pending,south,9
2995,247,4,2024-03-26,4,22.21,88.84,returned,north,19
2996,621,137,2023-03-24,2,372.41,744.82,shipped,south,6
2997,260,180,2023-08-10,2,332.71,665.42,cancelled,south,20
2998,737,5,2024-05-18,1,173.19,173.19,pending,east,13
2999,94,9,2024-09-17,7,246.83,1727.81,returned,west,8
3000,353,6,2024-02-22,3,201.19,603.57,returned,east,14
3001,86,101,2023-04-03,9,194.06,1746.54,delivered,west,4
3002,655,11,2023-03-30,9,255.6,2300.4,pending,west,12
3003,607,70,2023-04-10,7,442.97,3100.79,shipped,south,6
3004,73,109,2023-11-12,1,268.97,268.97,shipped,north,15
3005,131,149,2024-08-23,2,435.5,871.0,delivered,north,19
3006,538,163,2023-03-25,3,224.78,674.34,cancelled,west,9
3007,760,55,2023-12-16,6,481.58,2889.48,shipped,east,10
3008,204,15,2023-03-21,1,85.78,85.78,shipped,west,19
3009,806,131,2024-04-20,2,315.44,630.88,delivered,west,15
3010,159,194,2023-10-26,6,162.38,974.28,returned,south,20
3011,183,95,2024-05-16,7,133.76,936.32,shipped,west,15
3012,902,29,2024-01-30,4,108.79,435.16,returned,south,18
3013,293,179,2023-11-19,9,302.23,2720.07,pending,west,12
3014,586,22,2024-09-02,8,119.33,954.64,delivered,south,7
3015,910,44,2023-04-23,4,188.04,752.16,delivered,east,20
3016,38,69,2024-01-02,4,24.27,97.08,delivered,east,7
3017,376,186,2023-06-29,7,438.54,3069.78,returned,west,4
3018,376,96,2024-03-09,5,308.02,1540.1,delivered,west,9
3019,446,32,2024-03-06,4,442.45,1769.8,returned,west,5
3020,599,173,2024-02-09,2,298.35,596.7,pending,north,1
3021,267,169,2023-03-05,3,154.45,463.35,returned,south,7
3022,535,127,2024-03-22,9,456.66,4109.94,returned,east,7
3023,338,75,2023-07-07,9,222.83,2005.47,delivered,east,8
3024,752,66,2023-03-22,7,156.61,1096.27,shipped,north,14
3025,30,139,2023-07-09,2,292.46,584.92,pending,north,3
3026,5,117,2023-02-17,8,369.35,2954.8,shipped,north,16
3027,953,98,2023-04-22,8,136.37,1090.96,shipped,west,2
3028,202,193,2024-09-12,6,426.44,2558.64,delivered,east,1
3029,293,81,2023-02-26,3,247.29,741.87,delivered,west,3
3030,162,114,2023-10-12,3,258.42,775.26,pending,east,14
3031,164,124,2023-04-26,9,492.54,4432.86,shipped,east,4
3032,157,196,2023-03-26,1,83.51,83.51,cancelled,south,1
3033,894,126,2023-01-04,7,365.57,2558.99,pending,east,7
3034,833,8,2024-08-02,8,51.7,413.6,pending,west,16
3035,295,164,2023-11-05,9,187.69,1689.21,returned,east,1
3036,737,15,2024-03-18,3,85.78,257.34,shipped,east,12
3037,194,80,2024-05-20,2,399.23,798.46,shipped,west,18
3038,136,19,2023-08-19,7,106.14,742.98,cancelled,east,14
3039,246,161,2023-12-13,2,143.37,286.74,returned,east,6
3040,328,88,2023-12-14,5,369.66,1848.3,shipped,south,7
3041,500,136,2023-04-21,4,302.09,1208.36,shipped,south,11
3042,400,73,2023-01-05,5,185.56,927.8,delivered,north,10
3043,817,188,2023-08-19,1,413.09,413.09,returned,south,16
3044,478,26,2023-03-24,2,418.35,836.7,returned,west,2
3045,389,6,2023-01-16,1,201.19,201.19,cancelled,north,5
3046,650,7,2023-10-01,4,419.41,1677.64,pending,west,4
3047,809,2,2023-08-12,1,459.72,459.72,delivered,west,16
3048,225,133,2024-06-05,4,384.0,1536.0,returned,south,15
3049,787,1,2023-09-11,10,118.59,1185.9,delivered,north,2
3050,163,155,2023-12-03,10,485.74,4857.4,returned,south,2
3051,818,125,2023-11-18,8,347.46,2779.68,cancelled,north,10
3052,996,123,2023-02-01,8,70.25,562.0,pending,west,11
3053,63,91,2024-12-05,9,464.08,4176.72,delivered,north,1
3054,723,72,2023-07-17,9,26.18,235.62,shipped,south,11
3055,507,38,2023-09-06,4,372.44,1489.76,returned,east,6
3056,456,136,2023-02-02,4,302.09,1208.36,cancelled,north,15
3057,669,141,2023-03-19,7,190.85,1335.95,returned,south,11
3058,978,175,2023-12-31,8,92.54,740.32,shipped,south,7
3059,964,100,2024-06-21,6,207.33,1243.98,shipped,east,9
3060,35,88,2023-09-04,3,369.66,1108.98,delivered,south,10
3061,342,122,2024-01-28,7,125.78,880.46,pending,east,16
3062,246,31,2023-09-04,9,383.78,3454.02,returned,east,12
3063,63,35,2024-08-06,7,192.95,1350.65,cancelled,north,5
3064,730,20,2024-11-11,3,296.07,888.21,returned,south,7
3065,217,69,2023-02-17,3,24.27,72.81,shipped,north,17
3066,217,175,2023-02-20,10,92.54,925.4,pending,north,14
3067,989,48,2023-07-29,6,20.02,120.12,cancelled,west,4
3068,924,11,2023-12-23,6,255.6,1533.6,returned,west,17
3069,263,139,2024-03-25,4,292.46,1169.84,shipped,south,10
3070,606,120,2023-10-17,6,276.88,1661.28,shipped,west,17
3071,987,110,2024-11-27,1,359.3,359.3,returned,south,17
3072,385,185,2024-06-21,2,391.66,783.32,cancelled,south,17
3073,143,125,2024-12-13,10,347.46,3474.6,pending,west,11
3074,44,152,2024-02-26,2,27.78,55.56,cancelled,south,1
3075,428,153,2024-12-26,1,420.11,420.11,delivered,north,10
3076,490,121,2023-03-16,6,323.23,1939.38,shipped,south,3
3077,86,104,2024-02-02,7,339.7,2377.9,cancelled,west,17
3078,951,159,2023-04-12,8,315.25,2522.0,returned,south,12
3079,371,35,2024-02-08,3,192.95,578.85,delivered,west,13
3080,301,113,2024-09-07,10,353.93,3539.3,shipped,east,18
3081,612,163,2024-01-20,6,224.78,1348.68,returned,west,11
3082,278,165,2023-06-10,4,454.33,1817.32,pending,south,16
3083,254,89,2024-09-27,5,236.91,1184.55,pending,north,19
3084,754,80,2024-12-24,5,399.23,1996.15,pending,east,5
3085,836,106,2023-05-04,8,438.33,3506.64,shipped,north,6
3086,288,154,2023-06-19,1,370.83,370.83,cancelled,north,11
3087,343,104,2023-08-30,5,339.7,1698.5,shipped,south,4
3088,458,134,2023-09-24,4,134.24,536.96,delivered,north,14
3089,938,148,2024-12-10,3,36.69,110.07,delivered,south,15
3090,148,10,2023-04-23,7,148.99,1042.93,cancelled,west,18
3091,812,66,2023-11-28,5,156.61,783.05,returned,south,4
3092,773,102,2024-03-31,6,79.65,477.9,shipped,south,10
3093,417,3,2023-07-31,3,399.54,1198.62,delivered,south,1
3094,379,79,2023-10-20,8,219.9,1759.2,returned,west,2
3095,318,97,2024-01-26,1,43.86,43.86,delivered,north,3
3096,931,83,2024-07-05,3,127.24,381.72,shipped,west,6
3097,228,146,2023-01-02,6,125.41,752.46,delivered,south,5
3098,79,3,2023-08-31,4,399.54,1598.16,delivered,north,9
3099,220,17,2024-06-25,10,384.38,3843.8,cancelled,south,2
3100,76,135,2024-06-11,1,23.85,23.85,returned,south,4
3101,121,89,2023-09-23,4,236.91,947.64,cancelled,east,19
3102,373,139,2024-02-25,9,292.46,2632.14,cancelled,east,13
3103,123,136,2024-11-19,8,302.09,2416.72,pending,north,15
3104,936,93,2024-02-19,10,491.78,4917.8,shipped,west,13
3105,289,80,2024-02-24,9,399.23,3593.07,delivered,east,10
3106,125,37,2024-12-19,9,25.73,231.57,shipped,east,6
3107,856,170,2023-05-05,8,395.06,3160.48,delivered,south,19
3108,577,178,2023-06-26,1,311.19,311.19,returned,east,7
3109,82,141,2023-08-25,6,190.85,1145.1,shipped,west,10
3110,962,161,2024-11-12,6,143.37,860.22,shipped,north,7
3111,890,63,2023-01-05,3,262.26,786.78,pending,west,5
3112,753,3,2023-04-22,7,399.54,2796.78,delivered,east,7
3113,598,35,2023-10-10,9,192.95,1736.55,pending,east,19
3114,511,118,2023-04-30,9,295.64,2660.76,cancelled,east,14
3115,449,136,2023-12-22,1,302.09,302.09,cancelled,south,6
3116,398,79,2024-03-11,5,219.9,1099.5,cancelled,east,8
3117,860,127,2023-11-27,2,456.66,913.32,shipped,east,17
3118,651,30,2023-07-29,4,49.87,199.48,returned,west,6
3119,289,43,2023-05-27,7,353.53,2474.71,delivered,east,12
3120,396,18,2024-08-09,9,371.67,3345.03,shipped,south,6
3121,366,142,2023-07-11,4,433.95,1735.8,shipped,west,20
3122,812,191,2023-12-02,6,41.77,250.62,pending,south,16
3123,531,70,2023-01-17,9,442.97,3986.73,pending,east,20
3124,914,173,2024-11-18,8,298.35,2386.8,returned,west,5
3125,20,56,2024-09-20,3,354.56,1063.68,shipped,east,17
3126,431,181,2024-06-14,4,410.47,1641.88,pending,west,2
3127,110,190,2024-03-26,3,30.35,91.05,delivered,north,17
3128,125,38,2023-09-18,5,372.44,1862.2,pending,east,18
3129,616,167,2024-03-18,2,196.64,393.28,pending,east,20
3130,530,12,2023-04-12,1,343.02,343.02,cancelled,west,2
3131,579,23,2023-12-15,9,138.0,1242.0,cancelled,north,19
3132,432,169,2024-04-23,1,154.45,154.45,cancelled,south,13
3133,695,95,2024-11-12,5,133.76,668.8,returned,north,6
3134,297,159,2024-08-03,7,315.25,2206.75,cancelled,east,5
3135,858,169,2024-04-30,5,154.45,772.25,returned,south,2
3136,747,193,2023-01-20,3,426.44,1279.32,shipped,south,17
3137,62,137,2024-02-02,4,372.41,1489.64,shipped,north,16
3138,418,91,2023-04-03,4,464.08,1856.32,pending,west,4
3139,806,163,2023-01-26,5,224.78,1123.9,pending,west,15
3140,685,9,2023-09-13,5,246.83,1234.15,shipped,west,16
3141,503,138,2024-12-23,2,311.0,622.0,pending,west,19
3142,36,192,2023-02-12,9,356.5,3208.5,shipped,north,15
3143,29,133,2023-01-14,3,384.0,1152.0,delivered,west,5
3144,529,168,2023-07-13,3,483.63,1450.89,delivered,south,3
3145,356,78,2024-02-27,5,144.29,721.45,delivered,east,19
3146,640,79,2023-09-09,3,219.9,659.7,returned,east,13
3147,103,129,2023-04-18,5,408.98,2044.9,pending,east,1
3148,139,76,2023-05-15,7,73.83,516.81,pending,west,10
3149,947,26,2024-12-26,6,418.35,2510.1,delivered,south,13
3150,873,167,2024-09-28,7,196.64,1376.48,returned,west,13
3151,283,121,2023-09-08,10,323.23,3232.3,shipped,south,18
3152,140,161,2024-08-12,3,143.37,430.11,cancelled,west,16
3153,635,119,2023-10-09,1,192.27,192.27,delivered,south,20
3154,810,149,2023-01-22,5,435.5,2177.5,cancelled,west,2
3155,130,148,2024-10-12,5,36.69,183.45,cancelled,west,12
3156,69,200,2024-03-03,8,495.57,3964.56,shipped,east,9
3157,713,35,2023-10-31,1,192.95,192.95,returned,west,14
3158,571,153,2024-07-24,1,420.11,420.11,returned,north,20
3159,598,25,2023-10-03,10,399.68,3996.8,shipped,east,10
3160,88,54,2023-05-09,5,281.09,1405.45,delivered,south,11
3161,686,103,2024-04-06,1,374.85,374.85,returned,south,3
3162,50,136,2023-03-23,10,302.09,3020.9,pending,north,7
3163,40,22,2023-08-09,4,119.33,477.32,pending,east,3
3164,739,158,2023-04-09,8,212.54,1700.32,delivered,north,1
3165,152,125,2023-10-17,5,347.46,1737.3,delivered,west,20
3166,827,136,2024-10-22,2,302.09,604.18,pending,west,9
3167,967,35,2023-01-07,3,192.95,578.85,returned,south,4
3168,670,166,2024-12-31,2,386.52,773.04,returned,east,2
3169,354,120,2023-03-15,8,276.88,2215.04,pending,west,10
3170,24,190,2023-10-02,5,30.35,151.75,shipped,south,2
3171,743,100,2024-07-15,7,207.33,1451.31,shipped,east,13
3172,160,129,2024-01-04,7,408.98,2862.86,returned,north,7
3173,476,197,2024-02-26,4,467.3,1869.2,pending,north,14
3174,868,53,2023-11-11,9,382.8,3445.2,pending,south,13
3175,732,179,2023-10-25,2,302.23,604.46,cancelled,north,15
3176,922,178,2024-04-06,2,311.19,622.38,pending,west,7
3177,343,109,2024-06-30,3,268.97,806.91,pending,south,17
3178,602,139,2023-07-31,1,292.46,292.46,returned,north,7
3179,738,107,2023-02-01,9,347.42,3126.78,shipped,west,14
3180,311,19,2024-06-03,10,106.14,1061.4,shipped,east,18
3181,230,139,2024-07-31,3,292.46,877.38,returned,east,19
3182,215,4,2023-10-15,7,22.21,155.47,shipped,west,3
3183,513,130,2024-08-19,6,36.43,218.58,pending,north,13
3184,275,184,2024-03-13,3,23.62,70.86,pending,south,3
3185,948,157,2023-03-02,2,347.02,694.04,pending,south,2
3186,6,89,2023-12-04,9,236.91,2132.19,shipped,west,7
3187,384,47,2023-05-12,10,281.09,2810.9,delivered,east,19
3188,563,179,2024-11-04,10,302.23,3022.3,delivered,west,4
3189,242,37,2023-10-08,10,25.73,257.3,delivered,north,8
3190,313,139,2024-06-28,4,292.46,1169.84,cancelled,west,6
3191,168,57,2024-12-19,6,484.98,2909.88,returned,east,1
3192,700,149,2024-11-21,5,435.5,2177.5,delivered,west,12
3193,326,153,2024-11-22,9,420.11,3780.99,shipped,west,12
3194,128,119,2024-04-24,8,192.27,1538.16,cancelled,east,14
3195,930,96,2023-06-04,10,308.02,3080.2,pending,east,6
3196,79,85,2023-09-03,10,347.05,3470.5,shipped,north,10
3197,496,108,2023-01-04,5,95.49,477.45,shipped,east,10
3198,426,177,2024-03-20,5,397.49,1987.45,pending,east,6
3199,115,138,2024-04-20,9,311.0,2799.0,cancelled,west,19
3200,334,112,2024-06-23,8,13.77,110.16,returned,north,3
3201,93,88,2024-06-16,7,369.66,2587.62,delivered,east,17
3202,337,161,2023-04-03,7,143.37,1003.59,pending,west,4
3203,563,115,2024-05-11,6,150.91,905.46,pending,west,4
3204,514,135,2024-06-02,5,23.85,119.25,delivered,south,13
3205,18,100,2023-10-20,4,207.33,829.32,shipped,west,8
3206,852,96,2023-07-25,1,308.02,308.02,delivered,south,9
3207,871,80,2024-08-02,2,399.23,798.46,cancelled,west,20
3208,432,90,2024-07-06,8,284.91,2279.28,returned,south,3
3209,297,180,2024-12-13,8,332.71,2661.68,pending,east,18
3210,783,57,2023-06-04,5,484.98,2424.9,pending,east,14
3211,613,46,2023-10-10,9,92.02,828.18,shipped,south,16
3212,528,123,2023-11-11,1,70.25,70.25,cancelled,south,4
3213,18,44,2023-01-18,8,188.04,1504.32,delivered,west,20
3214,369,7,2023-05-23,7,419.41,2935.87,shipped,east,6
3215,448,181,2024-10-11,8,410.47,3283.76,shipped,south,4
3216,235,37,2024-11-28,7,25.73,180.11,returned,east,12
3217,747,41,2024-09-16,2,63.85,127.7,delivered,south,10
3218,751,170,2024-01-12,9,395.06,3555.54,cancelled,west,12
3219,310,28,2024-09-25,4,171.79,687.16,delivered,east,13
3220,752,136,2024-05-03,1,302.09,302.09,shipped,north,5
3221,749,22,2024-01-05,1,119.33,119.33,delivered,north,4
3222,179,75,2024-06-30,6,222.83,1336.98,cancelled,west,19
3223,693,161,2023-03-13,7,143.37,1003.59,cancelled,north,5
3224,74,6,2023-06-17,8,201.19,1609.52,cancelled,west,11
3225,438,31,2023-09-27,5,383.78,1918.9,pending,north,4
3226,754,152,2024-11-02,5,27.78,138.9,shipped,east,6
3227,615,175,2024-02-09,5,92.54,462.7,pending,north,16
3228,204,138,2023-08-28,8,311.0,2488.0,shipped,west,9
3229,722,141,2024-05-21,7,190.85,1335.95,cancelled,south,11
3230,540,56,2023-10-08,5,354.56,1772.8,shipped,east,13
3231,61,181,2024-06-07,5,410.47,2052.35,delivered,south,4
3232,230,190,2023-08-21,1,30.35,30.35,shipped,east,4
3233,802,164,2024-12-08,6,187.69,1126.14,cancelled,east,6
3234,573,153,2024-12-23,4,420.11,1680.44,returned,west,14
3235,703,156,2024-01-05,6,289.56,1737.36,returned,north,2
3236,48,31,2024-10-07,9,383.78,3454.02,returned,north,9
3237,107,24,2024-06-05,7,106.18,743.26,pending,east,4
3238,766,36,2024-12-24,2,294.77,589.54,shipped,east,13
3239,865,158,2023-10-23,10,212.54,2125.4,cancelled,south,11
3240,82,119,2023-04-26,1,192.27,192.27,delivered,west,12
3241,925,45,2023-04-20,1,361.8,361.8,returned,west,1
3242,65,57,2023-09-07,9,484.98,4364.82,pending,west,14
3243,952,191,2023-10-31,2,41.77,83.54,returned,south,17
3244,490,7,2024-01-14,9,419.41,3774.69,cancelled,south,13
3245,915,110,2023-10-01,3,359.3,1077.9,returned,east,6
3246,296,195,2024-01-13,2,266.88,533.76,pending,south,8
3247,348,166,2024-05-06,1,386.52,386.52,returned,east,15
3248,227,81,2024-03-31,5,247.29,1236.45,returned,west,2
3249,236,29,2023-05-14,2,108.79,217.58,pending,north,6
3250,977,111,2023-02-20,2,149.1,298.2,cancelled,west,18
3251,2,122,2023-05-23,5,125.78,628.9,returned,south,18
3252,875,46,2024-08-18,7,92.02,644.14,shipped,north,14
3253,649,21,2024-09-16,2,58.4,116.8,pending,west,7
3254,298,7,2024-05-06,10,419.41,4194.1,delivered,west,1
3255,883,113,2023-11-29,6,353.93,2123.58,shipped,south,8
3256,186,99,2023-04-06,9,144.66,1301.94,shipped,west,9
3257,778,112,2023-02-17,8,13.77,110.16,shipped,south,2
3258,165,146,2023-07-30,6,125.41,752.46,returned,west,17
3259,645,45,2023-02-11,7,361.8,2532.6,returned,south,18
3260,669,128,2024-05-20,2,275.58,551.16,shipped,south,10
3261,847,58,2024-01-22,4,366.97,1467.88,pending,north,5
3262,145,71,2023-10-15,3,276.44,829.32,returned,north,2
3263,69,192,2024-07-19,1,356.5,356.5,pending,east,13
3264,160,183,2023-01-04,8,484.33,3874.64,returned,north,11
3265,260,154,2023-05-15,5,370.83,1854.15,cancelled,south,17
3266,316,50,2024-10-14,3,258.01,774.03,returned,south,11
3267,566,176,2024-10-31,10,212.16,2121.6,delivered,south,9
3268,722,42,2023-03-17,8,342.82,2742.56,shipped,south,9
3269,385,138,2023-02-08,1,311.0,311.0,shipped,south,19
3270,46,39,2023-09-06,10,287.11,2871.1,returned,west,16
3271,242,119,2024-08-11,9,192.27,1730.43,delivered,north,12
3272,461,65,2023-11-10,5,163.96,819.8,returned,south,2
3273,549,51,2024-01-13,5,289.94,1449.7,shipped,east,11
3274,541,45,2024-01-18,6,361.8,2170.8,returned,north,2
3275,46,82,2023-08-08,8,279.55,2236.4,cancelled,west,9
